Dates,PX_LAST,PX_HIGH,PX_LOW,PX_VOLUME
9/6/18,2878.05,2892.05,2867.29,531748072
9/7/18,2871.68,2883.81,2864.12,519383132
9/10/18,2877.13,2886.93,2875.94,488437300
9/11/18,2887.89,2892.52,2866.78,475957241
9/12/18,2888.92,2894.65,2879.2,526533847
9/13/18,2904.18,2906.76,2896.39,534354319
9/14/18,2904.98,2908.3,2895.77,474830043
9/17/18,2888.8,2904.65,2886.16,491583103
9/18/18,2904.31,2911.17,2890.43,491829918
9/19/18,2907.95,2912.36,2903.82,511855979
9/20/18,2930.75,2934.8,2919.73,556556350
9/21/18,2929.67,2940.91,2927.11,1951071826
9/24/18,2919.37,2923.79,2912.63,578856027
9/25/18,2915.56,2923.95,2913.7,559592014
9/26/18,2905.97,2931.15,2903.28,572437760
9/27/18,2914,2927.22,2909.27,496255888
9/28/18,2913.98,2920.53,2907.5,651863125
10/1/18,2924.59,2937.06,2917.91,543444751
10/2/18,2923.43,2931.42,2919.37,536960154
10/3/18,2925.51,2939.86,2921.36,557311899
10/4/18,2901.61,2919.78,2883.92,537540104
10/5/18,2885.57,2909.64,2869.29,564482798
10/8/18,2884.43,2889.45,2862.08,546183422
10/9/18,2880.34,2894.83,2874.27,534942622
10/10/18,2785.68,2874.02,2784.86,777965581
10/11/18,2728.37,2795.14,2710.51,885777014
10/12/18,2767.13,2775.77,2729.44,726620973
10/15/18,2750.79,2775.99,2749.03,554540805
10/16/18,2809.92,2813.46,2766.91,545449049
10/17/18,2809.21,2816.94,2781.81,559161877
10/18/18,2768.78,2806.04,2755.18,584156031
10/19/18,2767.78,2797.77,2760.27,710204239
10/22/18,2755.88,2778.94,2749.22,552132465
10/23/18,2740.69,2753.59,2691.43,695059367
10/24/18,2656.1,2742.59,2651.89,815395463
10/25/18,2705.57,2722.7,2667.84,767958462
10/26/18,2658.69,2692.38,2628.16,870121014
10/29/18,2641.25,2706.85,2603.54,778263648
10/30/18,2682.63,2685.43,2635.34,888192193
10/31/18,2711.74,2736.69,2705.6,910799476
11/1/18,2740.37,2741.67,2708.85,700345393
11/2/18,2723.06,2756.55,2700.44,742531163
11/5/18,2738.31,2744.27,2717.94,599359660
11/6/18,2755.45,2756.82,2737.08,549022195
11/7/18,2813.89,2815.15,2774.13,614189081
11/8/18,2806.83,2814.75,2794.99,571440204
11/9/18,2781.01,2794.1,2764.24,659956477
11/12/18,2726.22,2775.99,2722,630070307
11/13/18,2722.18,2754.6,2714.98,610281337
11/14/18,2701.58,2746.8,2685.75,704285465
11/15/18,2730.2,2735.38,2670.75,695330012
11/16/18,2736.27,2746.75,2712.16,838188083
11/19/18,2690.73,2733.16,2681.09,688894394
11/20/18,2641.89,2669.44,2631.52,760763750
11/21/18,2649.93,2670.73,2649.82,552735153
11/22/18,2649.93,2670.73,2649.82,552735153
11/23/18,2632.56,2647.55,2631.09,291401125
11/26/18,2673.45,2674.35,2649.97,608988820
11/27/18,2682.17,2682.53,2655.89,550959355
11/28/18,2743.79,2744,2684.38,666839589
11/29/18,2737.76,2753.75,2722.94,523646403
11/30/18,2760.17,2760.88,2732.76,1126155208
12/3/18,2790.37,2800.18,2773.38,744605200
12/4/18,2700.06,2785.93,2697.18,851039439
12/5/18,2700.06,2785.93,2697.18,851039439
12/6/18,2695.95,2696.15,2621.53,915372571
12/7/18,2633.08,2708.54,2623.14,733845511
12/10/18,2637.72,2647.51,2583.23,684878106
12/11/18,2636.78,2674.35,2621.3,600208705
12/12/18,2651.07,2685.44,2650.26,671626902
12/13/18,2650.54,2670.19,2637.27,620983881
12/14/18,2599.95,2635.07,2593.84,705439559
12/17/18,2545.94,2601.13,2530.54,819097979
12/18/18,2546.16,2573.99,2528.71,763897033
12/19/18,2506.96,2585.29,2488.96,932514446
12/20/18,2467.42,2509.63,2441.18,1047090599
12/21/18,2416.62,2504.41,2408.55,2284643404
12/24/18,2351.1,2410.34,2351.1,492144152
12/25/18,2351.1,2410.34,2351.1,492144152
12/26/18,2467.7,2467.76,2346.58,785822352
12/27/18,2488.83,2489.1,2397.94,754927749
12/28/18,2485.74,2520.27,2472.89,600118855
12/31/18,2506.85,2509.24,2482.82,627380977
